text,video_url,created_at,fecha,likes,respuestas,_origen,fuente,text_clean,emojis
Una persona que tenga colesterol puede donar sangre,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-19 10:10:11+00:00,2025-07-19,0,0,quiron_salud_tiktok.csv,tiktok,Una persona que tenga colesterol puede donar sangre,
yo soi donante .y Ami me operaron enla Quirón en Albacete el cirujano monteriu fabuloso,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 15:51:38+00:00,2025-07-17,1,0,quiron_salud_tiktok.csv,tiktok,yo soi donante .y Ami me operaron enla Quirón en Albacete el cirujano monteriu fabuloso,
Yo soy donante 🥰,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-19 18:36:25+00:00,2025-07-19,0,0,quiron_salud_tiktok.csv,tiktok,Yo soy donante,🥰
bien no puedo donar sangreee,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-19 22:53:16+00:00,2025-07-19,1,0,quiron_salud_tiktok.csv,tiktok,bien no puedo donar sangreee,
yo soy donante de sangre,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-18 18:50:21+00:00,2025-07-18,0,0,quiron_salud_tiktok.csv,tiktok,yo soy donante de sangre,
Y QUE VOY TENER DE ESTO ????,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-19 12:02:45+00:00,2025-07-19,0,0,quiron_salud_tiktok.csv,tiktok,Y QUE VOY TENER DE ESTO ????,
vivo en valencia y quiero donar,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-18 14:40:02+00:00,2025-07-18,1,0,quiron_salud_tiktok.csv,tiktok,vivo en valencia y quiero donar,
amen amen amen,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-18 20:15:13+00:00,2025-07-18,0,0,quiron_salud_tiktok.csv,tiktok,amen amen amen,
yo he donado muchas veces y es un acto muy gratificante ❣️,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-19 04:48:53+00:00,2025-07-19,3,1,quiron_salud_tiktok.csv,tiktok,yo he donado muchas veces y es un acto muy gratificante,❣️
"faltan criterios clave. Fui a donar sangre, y como tengo los dos brazos tatuados, al pinchar dijo... ui no... porque contamina. Tenerlo en cuenta!",https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-18 19:27:45+00:00,2025-07-18,1,0,quiron_salud_tiktok.csv,tiktok,"faltan criterios clave. Fui a donar sangre, y como tengo los dos brazos tatuados, al pinchar dijo... ui no... porque contamina. Tenerlo en cuenta!",
"he sido donante mucho tiempo, ahora por la edad no puedo, pero da una gran satisfacción hacerlo y saber qué con ese gesto ayudas a muchas personas.",https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-20 14:22:44+00:00,2025-07-20,2,0,quiron_salud_tiktok.csv,tiktok,"he sido donante mucho tiempo, ahora por la edad no puedo, pero da una gran satisfacción hacerlo y saber qué con ese gesto ayudas a muchas personas.",
"puedo donar sangre tomando adiro, Eutirox y siendo diabética??",https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-18 00:21:37+00:00,2025-07-18,2,0,quiron_salud_tiktok.csv,tiktok,"puedo donar sangre tomando adiro, Eutirox y siendo diabética??",
Y si tienes tatuajes se puede??,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-20 00:02:25+00:00,2025-07-20,1,1,quiron_salud_tiktok.csv,tiktok,Y si tienes tatuajes se puede??,
"tengo una pregunta
¿cuando una persona recibe sangre y no está vacunada(COVID) y si recibe de un donador k ha sido vacunado. ahy el que recibe la sangre ya estaría contagiado x la vacuna?
disculpa x mi ignorancia. gracias 😊",https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-16 10:09:24+00:00,2025-07-16,2,2,quiron_salud_tiktok.csv,tiktok,tengo una pregunta ¿cuando una persona recibe sangre y no está vacunada(COVID) y si recibe de un donador k ha sido vacunado. ahy el que recibe la sangre ya estaría contagiado x la vacuna? disculpa x mi ignorancia. gracias,😊
en mi país donde 5 beses tengo 44 años nose si puedo donar,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 23:05:39+00:00,2025-07-17,1,1,quiron_salud_tiktok.csv,tiktok,en mi país donde 5 beses tengo 44 años nose si puedo donar,
no me da miedo no quiero que mi sangre que regalo de manera altruista le sirva a la cruz roja para hacer negocio 1000€ por unidad de plasma 100ml o sea que algo que yo regalo lo convierten en un negocio muy lucrativo por eso no dono,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 16:42:51+00:00,2025-07-17,2,1,quiron_salud_tiktok.csv,tiktok,no me da miedo no quiero que mi sangre que regalo de manera altruista le sirva a la cruz roja para hacer negocio 1000€ por unidad de plasma 100ml o sea que algo que yo regalo lo convierten en un negocio muy lucrativo por eso no dono,
puro negocio.,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 16:26:41+00:00,2025-07-17,0,0,quiron_salud_tiktok.csv,tiktok,puro negocio.,
🥰🥰🥰🥰,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 18:50:15+00:00,2025-07-17,0,0,quiron_salud_tiktok.csv,tiktok,,🥰🥰🥰🥰
"no me da miedo donar, me desmayo al ver una aguja",https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 22:30:49+00:00,2025-07-17,1,0,quiron_salud_tiktok.csv,tiktok,"no me da miedo donar, me desmayo al ver una aguja",
YO DONABA ANTES SANGRE Y PLAQUETAS PERO CONO CAMBIE DE PUEBLO HABISE POR TELEFONO Y NO ME HICIERON CASO Y AHORA NO TENGO DONDE DONAR Y ESO QUE DICEN QUE NECESITAN GENTE QUE DONE SANGRE,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 16:01:32+00:00,2025-07-17,1,0,quiron_salud_tiktok.csv,tiktok,YO DONABA ANTES SANGRE Y PLAQUETAS PERO CONO CAMBIE DE PUEBLO HABISE POR TELEFONO Y NO ME HICIERON CASO Y AHORA NO TENGO DONDE DONAR Y ESO QUE DICEN QUE NECESITAN GENTE QUE DONE SANGRE,
hola yo soy de Colombia y en Colombia donaba 2 veces al año y me llamaban más frecuentemente para donar q tengo q ser para donar,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-18 22:29:06+00:00,2025-07-18,0,0,quiron_salud_tiktok.csv,tiktok,hola yo soy de Colombia y en Colombia donaba 2 veces al año y me llamaban más frecuentemente para donar q tengo q ser para donar,
me gustaría volver a donar,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 23:06:37+00:00,2025-07-17,0,0,quiron_salud_tiktok.csv,tiktok,me gustaría volver a donar,
yo dono con 60,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-20 14:32:42+00:00,2025-07-20,0,0,quiron_salud_tiktok.csv,tiktok,yo dono con 60,
pues no la dones en cruz roja,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-20 14:34:27+00:00,2025-07-20,0,0,quiron_salud_tiktok.csv,tiktok,pues no la dones en cruz roja,
"hay que dejar pasar un tiempo, creo que 6 meses",https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-20 14:33:25+00:00,2025-07-20,1,0,quiron_salud_tiktok.csv,tiktok,"hay que dejar pasar un tiempo, creo que 6 meses",
CLARO QUE SI..VIRUS DE VACUNA PASA A TU CUERPO.. !!! ES LOGICO !! ANQUE VAN TE DECIR MENTIRAS MEJOR NO LO CREES ¡!!,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-19 12:03:57+00:00,2025-07-19,0,0,quiron_salud_tiktok.csv,tiktok,CLARO QUE SI..VIRUS DE VACUNA PASA A TU CUERPO.. !!! ES LOGICO !! ANQUE VAN TE DECIR MENTIRAS MEJOR NO LO CREES ¡!!,
"si, y de la mala leche q tenga, vaya tela",https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 20:02:24+00:00,2025-07-17,1,0,quiron_salud_tiktok.csv,tiktok,"si, y de la mala leche q tenga, vaya tela",
yo también e donado muchas veces y es un acto de amor y me hace feliz,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2026-02-04 11:37:59+00:00,2026-02-04,0,0,quiron_salud_tiktok.csv,tiktok,yo también e donado muchas veces y es un acto de amor y me hace feliz,
yo soy donadora y será ya la costumbre pero ni me mareo ni nada jeje es una felicidad el poder ayudar a alguien,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-10-03 14:07:37+00:00,2025-10-03,79,8,roche_spain_tiktok.csv,tiktok,yo soy donadora y será ya la costumbre pero ni me mareo ni nada jeje es una felicidad el poder ayudar a alguien,
aunque yo me sentí un poco débil Pero lindo ser altruista,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-08-14 22:40:21+00:00,2025-08-14,14,0,roche_spain_tiktok.csv,tiktok,aunque yo me sentí un poco débil Pero lindo ser altruista,
¿A cada cuánto puedo donar?.,https://www.tiktok.com/@roche_es/video/7515628725707214112,2026-02-23 01:17:20+00:00,2026-02-23,0,0,roche_spain_tiktok.csv,tiktok,¿A cada cuánto puedo donar?.,
"Me sentí débil y un pequeño mareo, pero la ayuda y satisfacción que da luego lo compensa",https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-09-27 21:14:08+00:00,2025-09-27,28,0,roche_spain_tiktok.csv,tiktok,"Me sentí débil y un pequeño mareo, pero la ayuda y satisfacción que da luego lo compensa",
Y porque estoy tan debil. Done hce un mes estuve Hospitalizada hidratación hierro ácido fólico. Y aun sigo débil,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-07-17 09:58:47+00:00,2025-07-17,24,0,roche_spain_tiktok.csv,tiktok,Y porque estoy tan debil. Done hce un mes estuve Hospitalizada hidratación hierro ácido fólico. Y aun sigo débil,
Yo done ayer y como sin nada 🙏✨💖🥰,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-12-12 13:03:24+00:00,2025-12-12,0,0,roche_spain_tiktok.csv,tiktok,Yo done ayer y como sin nada,🙏✨💖🥰
"donar sangre es bueno y se debería hacer al menos dos veces al año el cuerpo hace un proceso de regeneración celular es como descartar las vi3jas para que salgan otras nuevas y mas fuertes evita enfermedades de base a futuro y aumentas positiva mente el sistema imonolgico y también nos circular mejor la sangre y podemos evitar padecer de enfermedades como diabetes hipertencion ya que por no donar se hace una sobre carga de hierro y es malo, el cuerpo si necesita hierro pero no tanto también evita posibles enfermedades cardiovasculares diabetes la anemia mejora el estado de ánimo y aumenta la vitalidad mas o menos en eso consiste",https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-10-23 20:05:24+00:00,2025-10-23,0,0,roche_spain_tiktok.csv,tiktok,"donar sangre es bueno y se debería hacer al menos dos veces al año el cuerpo hace un proceso de regeneración celular es como descartar las vi3jas para que salgan otras nuevas y mas fuertes evita enfermedades de base a futuro y aumentas positiva mente el sistema imonolgico y también nos circular mejor la sangre y podemos evitar padecer de enfermedades como diabetes hipertencion ya que por no donar se hace una sobre carga de hierro y es malo, el cuerpo si necesita hierro pero no tanto también evita posibles enfermedades cardiovasculares diabetes la anemia mejora el estado de ánimo y aumenta la vitalidad mas o menos en eso consiste",
yo dono hace 14 años cada 3 meses,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-12-15 03:28:46+00:00,2025-12-15,1,0,roche_spain_tiktok.csv,tiktok,yo dono hace 14 años cada 3 meses,
y mi papá regañando me por sentirme cansada y agotada jajaja,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-06-27 03:07:38+00:00,2025-06-27,7,0,roche_spain_tiktok.csv,tiktok,y mi papá regañando me por sentirme cansada y agotada jajaja,
Hola buenos noches necesito una persona que pueda Donar sangre para mi mamá qué la va a operar de un rinion no importa cuanto de Dinero los pidan 🥰,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-12-09 00:16:24+00:00,2025-12-09,0,0,roche_spain_tiktok.csv,tiktok,Hola buenos noches necesito una persona que pueda Donar sangre para mi mamá qué la va a operar de un rinion no importa cuanto de Dinero los pidan,🥰
hoy me marieeee,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-10-31 01:39:54+00:00,2025-10-31,0,0,roche_spain_tiktok.csv,tiktok,hoy me marieeee,
Yo le done al turista,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-09-24 23:06:20+00:00,2025-09-24,0,0,roche_spain_tiktok.csv,tiktok,Yo le done al turista,
Excelente información.,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-07-04 17:52:04+00:00,2025-07-04,1,0,roche_spain_tiktok.csv,tiktok,Excelente información.,
acabo de donar y ando como si nada jajaja,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-11-27 17:12:40+00:00,2025-11-27,2,0,roche_spain_tiktok.csv,tiktok,acabo de donar y ando como si nada jajaja,
hermoso Dios te bendiga,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-08-23 23:29:25+00:00,2025-08-23,0,0,roche_spain_tiktok.csv,tiktok,hermoso Dios te bendiga,
en honor a la verdad me sentí débil casi un mes recién me recupere,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-09-27 21:07:54+00:00,2025-09-27,4,0,roche_spain_tiktok.csv,tiktok,en honor a la verdad me sentí débil casi un mes recién me recupere,
y si no absorve el hierro y tengo menopaucia q pasara,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-06-27 18:13:04+00:00,2025-06-27,5,0,roche_spain_tiktok.csv,tiktok,y si no absorve el hierro y tengo menopaucia q pasara,
"Es la primera ves que lo voy hacer, más tarde iré a entrenar que me recomiendan",https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-11-27 19:37:37+00:00,2025-11-27,1,0,roche_spain_tiktok.csv,tiktok,"Es la primera ves que lo voy hacer, más tarde iré a entrenar que me recomiendan",
"es curioso que siempre que dono sangre no me siento mal, pero que tal me pongo muy chillona",https://www.tiktok.com/@roche_es/video/7515628725707214112,2026-01-07 19:45:49+00:00,2026-01-07,0,0,roche_spain_tiktok.csv,tiktok,"es curioso que siempre que dono sangre no me siento mal, pero que tal me pongo muy chillona",
🤔algo no cuadra.,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-07-12 14:43:00+00:00,2025-07-12,1,0,roche_spain_tiktok.csv,tiktok,algo no cuadra.,🤔
😂,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-12-21 16:15:20+00:00,2025-12-21,0,0,roche_spain_tiktok.csv,tiktok,,😂
😊,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-12-04 01:17:20+00:00,2025-12-04,0,0,roche_spain_tiktok.csv,tiktok,,😊
🥰,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-12-19 17:35:19+00:00,2025-12-19,0,0,roche_spain_tiktok.csv,tiktok,,🥰
🤣,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-08-13 22:00:11+00:00,2025-08-13,0,0,roche_spain_tiktok.csv,tiktok,,🤣
😁,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-12-04 19:53:42+00:00,2025-12-04,0,0,roche_spain_tiktok.csv,tiktok,,😁
mi pereo dona sangre🙄,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-06-14 09:44:37+00:00,2025-06-14,0,0,roche_spain_tiktok.csv,tiktok,mi pereo dona sangre,🙄
"Vamos veeeeee, apuñoya!",https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-07-27 11:40:41+00:00,2025-07-27,0,0,roche_spain_tiktok.csv,tiktok,"Vamos veeeeee, apuñoya!",
pudiera donar si tengo 16?,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-09-05 00:38:34+00:00,2025-09-05,0,0,roche_spain_tiktok.csv,tiktok,pudiera donar si tengo 16?,
❤,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-11-13 05:20:52+00:00,2025-11-13,0,0,roche_spain_tiktok.csv,tiktok,,❤
😅,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-10-23 03:05:36+00:00,2025-10-23,0,0,roche_spain_tiktok.csv,tiktok,,😅
👍👍👍,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-10-14 18:15:36+00:00,2025-10-14,0,0,roche_spain_tiktok.csv,tiktok,,👍👍👍
👍,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-10-07 17:44:02+00:00,2025-10-07,0,0,roche_spain_tiktok.csv,tiktok,,👍
☺,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-09-25 17:54:21+00:00,2025-09-25,0,0,roche_spain_tiktok.csv,tiktok,,☺
😏,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-09-09 20:36:33+00:00,2025-09-09,0,0,roche_spain_tiktok.csv,tiktok,,😏
🙏,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-09-06 17:11:54+00:00,2025-09-06,0,0,roche_spain_tiktok.csv,tiktok,,🙏
"Hola, tengo 15 años, pronto tendré un cirugía a corazón abierto, necesito donadores de sangre y de plaquetas, estaría muy agradecida si a alguien le interesara ayudarme 🥺 pueden contactarse a @ayuda a Mili",https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-08-15 14:57:14+00:00,2025-08-15,5,9,roche_spain_tiktok.csv,tiktok,"Hola, tengo 15 años, pronto tendré un cirugía a corazón abierto, necesito donadores de sangre y de plaquetas, estaría muy agradecida si a alguien le interesara ayudarme pueden contactarse a @ayuda a Mili",🥺
Es un acto de amor pero estoy súper débil y mareada Dios mío que ya se me pase,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-09-09 04:44:38+00:00,2025-09-09,0,0,roche_spain_tiktok.csv,tiktok,Es un acto de amor pero estoy súper débil y mareada Dios mío que ya se me pase,
😂😂😂,https://www.tiktok.com/@roche_es/video/7515628725707214112,2025-11-06 17:04:55+00:00,2025-11-06,0,0,roche_spain_tiktok.csv,tiktok,,😂😂😂
